genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Corynebacterium striatum strain ICDC.Cs236,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs236,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs236,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs237,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs241,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs245,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs245,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs245,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs245,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs245,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs251,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,rifampin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs252,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs253,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs253,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs253,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs253,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs253,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs253,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs254,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs255,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs258,43770,rifampin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs260,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs263,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs263,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs263,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs263,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs263,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs263,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs265,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs268,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs268,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs268,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs268,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs268,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs268,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs269,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs272,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs273,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs274,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs276,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs296,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs297,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs297,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs297,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs297,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs297,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs299,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs299,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs299,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs299,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs299,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs299,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs301,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs302,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs307,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs307,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs307,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs307,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs307,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs307,43770,meropenem,Resistant,Corynebacterium striatum
