genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Corynebacterium striatum strain ICDC.Cs484,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs488,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs488,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs488,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs488,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs488,43770,rifampin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,doxycycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs490,43770,tetracycline,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs491,43770,rifampin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,cefotaxime,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,ciprofloxacin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,clindamycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,erythromycin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,gentamicin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,meropenem,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,penicillin,Resistant,Corynebacterium striatum
Corynebacterium striatum strain ICDC.Cs492,43770,rifampin,Resistant,Corynebacterium striatum
Enterobacter aerogenes 2485STDY5438291,548,aminogycosides,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438291,548,beta-lactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438291,548,fluoroquinolones,Resistant,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438291,548,trimotheprim,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438390,548,aminogycosides,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438390,548,beta-lactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438390,548,fluoroquinolones,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438390,548,trimotheprim,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438452,548,aminogycosides,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438452,548,beta-lactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438452,548,fluoroquinolones,Resistant,Klebsiella aerogenes
Enterobacter aerogenes 2485STDY5438452,548,trimotheprim,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,amikacin,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,ampicillin/sulbactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,cefepime,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,cefotaxime,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,cefoxitin,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,ceftazidime,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,ceftriaxone,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,ciprofloxacin,Intermediate,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,ertapenem,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,imipenem,Intermediate,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,levofloxacin,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1248,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,amikacin,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,ampicillin/sulbactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,cefepime,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,cefotaxime,Intermediate,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,cefoxitin,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,ceftazidime,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,ceftriaxone,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,ciprofloxacin,Intermediate,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,ertapenem,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,imipenem,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,levofloxacin,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1249,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,amikacin,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,ampicillin/sulbactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,cefepime,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,cefotaxime,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,cefoxitin,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,ceftazidime,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,ceftriaxone,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,ertapenem,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,imipenem,Intermediate,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,levofloxacin,Susceptible,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_1372,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Enterobacter aerogenes strain SMART_350,548,ertapenem,Resistant,Klebsiella aerogenes
Enterobacter hormaechei subsp. oharae strain SMART_1001,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1020,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1057,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1095,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1109,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1112,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1113,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_1147,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_264,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_27,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_278,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_286,301102,ertapenem,Intermediate,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_389,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_405,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_409,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_416,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_488,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_530,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_562,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_598,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_661,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_710,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_716,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_723,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_77,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_803,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_834,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_843,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. oharae strain SMART_887,301102,ertapenem,Resistant,Enterobacter hormaechei oharae
Enterobacter hormaechei subsp. steigerwaltii,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_1009,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_1078,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_1118,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_1139,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_1141,299766,ertapenem,Intermediate,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_267,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_268,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_291,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_312,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_398,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_448,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_539,299766,ertapenem,Intermediate,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_557,299766,ertapenem,Intermediate,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_599,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_601,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_610,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_685,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_851,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_857,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter hormaechei subsp. steigerwaltii strain SMART_935,299766,ertapenem,Resistant,Enterobacter hormaechei steigerwaltii
Enterobacter kobei strain MUGSI_221,208224,amikacin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,amoxicillin/clavulanic acid,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,ampicillin,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,aztreonam,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,cefazolin,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,cefepime,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,cefotaxime,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,cefoxitin,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,ceftazidime,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,ceftriaxone,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,ciprofloxacin,Intermediate,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,doripenem,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,ertapenem,Intermediate,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,gentamicin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,imipenem,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,levofloxacin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,meropenem,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,piperacillin/tazobactam,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,tetracycline,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,tigecycline,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,tobramycin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_221,208224,trimethoprim/sulfamethoxazole,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,amikacin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,amoxicillin/clavulanic acid,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,ampicillin,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,aztreonam,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,cefazolin,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,cefepime,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,cefotaxime,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,cefoxitin,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,ceftazidime,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,ceftriaxone,Resistant,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,ciprofloxacin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,doripenem,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,ertapenem,Intermediate,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,gentamicin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,imipenem,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,levofloxacin,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,meropenem,Susceptible,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,piperacillin/tazobactam,Intermediate,Enterobacter kobei
Enterobacter kobei strain MUGSI_253,208224,tetracycline,Susceptible,Enterobacter kobei
